TAXONOMIC ORDER,COMMON NAME,OBSERVATION COUNT,LATITUDE,LONGITUDE,OBSERVATION DATE,TIME OBSERVATIONS STARTED
30320,Lazuli Bunting,2,47.663868,-122.4215317,5/13/16,5:50:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/19/16,4:00:00
30320,Lazuli Bunting,2,47.523852,-121.7963326,5/20/16,8:16:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/19/16,4:00:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/19/16,4:00:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/20/16,10:00:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/30/16,11:20:00
30320,Lazuli Bunting,3,47.663868,-122.4215317,5/30/16,7:10:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/30/16,10:11:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/30/16,7:20:00
30320,Lazuli Bunting,1,47.7402397,-121.9886577,5/30/16,8:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/30/16,11:20:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/30/16,7:20:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/12/16,4:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/12/16,4:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/20/16,12:00:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/19/16,4:00:00
30320,Lazuli Bunting,1,47.6545148,-122.1077304,5/25/16,7:02:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/25/16,7:55:00
30320,Lazuli Bunting,3,47.662576,-122.12052,5/24/16,19:15:00
30320,Lazuli Bunting,1,47.6545148,-122.1077304,5/25/16,6:39:00
30320,Lazuli Bunting,1,47.6815336,-122.2505453,5/31/16,10:31:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/18/16,14:42:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/12/16,4:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/24/16,19:50:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/24/16,19:50:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/25/16,10:58:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/25/16,7:30:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/25/16,9:38:00
30320,Lazuli Bunting,1,47.6545148,-122.1077304,5/31/16,5:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/31/16,6:24:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/31/16,9:35:00
30320,Lazuli Bunting,2,47.663868,-122.4215317,5/31/16,5:29:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/17/16,7:50:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/26/16,4:45:00
30320,Lazuli Bunting,1,47.663868,-122.4215317,5/26/16,12:10:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/26/16,4:45:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/25/16,7:30:00
30320,Lazuli Bunting,1,47.6815336,-122.2505453,5/31/16,10:31:00
30320,Lazuli Bunting,1,47.663868,-122.4215317,5/31/16,6:00:00
30320,Lazuli Bunting,1,47.663868,-122.4215317,5/26/16,6:50:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/26/16,4:45:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/26/16,4:45:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/28/16,5:20:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/28/16,5:20:00
30320,Lazuli Bunting,3,47.662576,-122.12052,5/14/16,8:40:00
30320,Lazuli Bunting,2,47.523852,-121.7963326,5/17/16,10:25:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/17/16,15:05:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/27/16,19:25:00
30320,Lazuli Bunting,2,47.6815336,-122.2505453,5/27/16,4:41:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/26/16,15:35:00
30320,Lazuli Bunting,2,47.523852,-121.7963326,5/17/16,10:25:00
30320,Lazuli Bunting,2,47.523852,-121.7963326,5/17/16,10:25:00
30320,Lazuli Bunting,4,47.523852,-121.7963326,5/22/16,8:30:00
30320,Lazuli Bunting,1,47.663868,-122.4215317,5/22/16,7:00:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/27/16,11:15:00
30320,Lazuli Bunting,1,47.6545148,-122.1077304,5/30/16,15:00:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/28/16,5:20:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/18/16,14:42:00
30320,Lazuli Bunting,1,47.6545148,-122.1077304,5/18/16,15:57:00
30320,Lazuli Bunting,X,47.6829127,-121.9239418,5/22/16,15:00:00
30320,Lazuli Bunting,1,47.6583693,-122.1144962,5/28/16,12:20:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/28/16,8:39:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/21/16,9:45:00
30320,Lazuli Bunting,1,47.662576,-122.12052,5/12/16,5:27:00
30320,Lazuli Bunting,1,47.6941307,-121.9737613,5/13/16,6:50:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/19/16,5:45:00
30320,Lazuli Bunting,1,47.663868,-122.4215317,5/22/16,7:00:00
30320,Lazuli Bunting,1,47.663868,-122.4215317,5/22/16,7:00:00
30320,Lazuli Bunting,2,47.662576,-122.12052,5/23/16,16:04:00
30320,Lazuli Bunting,1,47.663868,-122.4215317,5/29/16,9:15:00
30320,Lazuli Bunting,3,47.663868,-122.4215317,5/29/16,6:50:00
30320,Lazuli Bunting,3,47.2792922,-122.1543303,6/4/16,8:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/4/16,20:15:00
30320,Lazuli Bunting,4,47.523852,-121.7963326,6/4/16,7:45:00
30320,Lazuli Bunting,1,47.523852,-121.7963326,6/13/16,8:05:00
30320,Lazuli Bunting,2,47.523852,-121.7963326,6/22/16,7:45:00
30320,Lazuli Bunting,2,47.523852,-121.7963326,6/6/16,8:45:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/5/16,7:00:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/9/16,5:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/9/16,5:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/9/16,5:30:00
30320,Lazuli Bunting,2,47.662576,-122.12052,6/22/16,13:30:00
30320,Lazuli Bunting,1,47.2837998,-122.1314049,6/23/16,6:36:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/23/16,5:28:00
30320,Lazuli Bunting,2,47.523852,-121.7963326,6/22/16,7:45:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/9/16,5:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/11/16,8:00:00
30320,Lazuli Bunting,2,47.523852,-121.7963326,6/24/16,12:03:00
30320,Lazuli Bunting,3,47.523852,-121.7963326,6/15/16,8:15:00
30320,Lazuli Bunting,2,47.523852,-121.7963326,6/25/16,9:39:00
30320,Lazuli Bunting,1,47.523852,-121.7963326,6/25/16,8:00:00
30320,Lazuli Bunting,3,47.2737373,-122.027222,6/24/16,12:27:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/16/16,5:38:00
30320,Lazuli Bunting,1,47.523852,-121.7963326,6/16/16,9:15:00
30320,Lazuli Bunting,1,47.6941307,-121.9737613,6/16/16,7:00:00
30320,Lazuli Bunting,2,47.176058,-122.005316,6/7/16,16:16:00
30320,Lazuli Bunting,1,47.523852,-121.7963326,6/16/16,9:57:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/25/16,8:10:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/8/16,6:25:00
30320,Lazuli Bunting,1,47.4066334,-122.2595633,6/1/16,17:13:00
30320,Lazuli Bunting,2,47.662576,-122.12052,6/2/16,5:28:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/9/16,6:10:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/9/16,5:24:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/26/16,16:59:00
30320,Lazuli Bunting,2,47.662576,-122.12052,6/2/16,5:40:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/2/16,5:33:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/18/16,15:18:00
30320,Lazuli Bunting,1,47.68539,-121.970424,6/3/16,8:19:00
30320,Lazuli Bunting,4,47.6941307,-121.9737613,6/3/16,7:00:00
30320,Lazuli Bunting,1,47.7582372,-121.9860935,6/11/16,10:20:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/19/16,8:03:00
30320,Lazuli Bunting,1,47.4035507,-122.1576154,6/26/16,17:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/16/16,4:00:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/23/16,4:00:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/30/16,4:00:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/23/16,4:00:00
30320,Lazuli Bunting,2,47.662576,-122.12052,6/2/16,5:30:00
30320,Lazuli Bunting,1,47.435774,-121.656044,6/3/16,11:34:00
30320,Lazuli Bunting,2,47.662576,-122.12052,6/2/16,5:30:00
30320,Lazuli Bunting,2,47.523852,-121.7963326,6/11/16,9:40:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/16/16,4:00:00
30320,Lazuli Bunting,2,47.662576,-122.12052,6/4/16,10:39:00
30320,Lazuli Bunting,1,47.6873481,-121.937449,6/4/16,7:41:00
30320,Lazuli Bunting,4,47.523852,-121.7963326,6/20/16,11:00:00
30320,Lazuli Bunting,1,47.662576,-122.12052,6/30/16,5:30:00
30320,Lazuli Bunting,2,47.2837998,-122.1314049,6/21/16,6:26:00
30320,Lazuli Bunting,1,47.662576,-122.12052,7/22/16,13:00:00
30320,Lazuli Bunting,3,47.662576,-122.12052,7/4/16,11:38:00
30320,Lazuli Bunting,1,47.662576,-122.12052,7/24/16,13:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,7/14/16,5:00:00
30320,Lazuli Bunting,1,47.662576,-122.12052,7/14/16,5:00:00
30320,Lazuli Bunting,1,47.662576,-122.12052,7/14/16,5:08:00
30320,Lazuli Bunting,1,47.662576,-122.12052,7/26/16,7:43:00
30320,Lazuli Bunting,1,47.662576,-122.12052,7/26/16,7:43:00
30320,Lazuli Bunting,1,47.523852,-121.7963326,7/6/16,16:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,8/18/16,6:00:00
30320,Lazuli Bunting,1,47.662576,-122.12052,8/2/16,7:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,8/2/16,7:30:00
30320,Lazuli Bunting,1,47.663868,-122.4215317,8/23/16,6:50:00
30320,Lazuli Bunting,1,47.662576,-122.12052,8/18/16,5:30:00
30320,Lazuli Bunting,1,47.663868,-122.4215317,8/24/16,14:39:00
30320,Lazuli Bunting,1,47.663868,-122.4215317,8/23/16,16:45:00
30320,Lazuli Bunting,1,47.662576,-122.12052,8/2/16,7:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,8/18/16,5:30:00
30320,Lazuli Bunting,1,47.662576,-122.12052,8/18/16,5:30:00
